"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64650,-7.80009,-3.98795,-4.88797,-7.42101,1.88506,3.81247,1.15633,1.18856,2.70556,2.50322,-30.82061,-11.64248,-42.46309
64680,-8.51592,-4.13766,-4.09105,-6.9043,2.42782,5.66314,1.40259,1.16788,2.01213,4.31935,-31.91136,-13.18507,-45.09643
64710,-7.04903,-4.42242,-4.7205,-7.11031,1.73666,1.1612,1.16645,1.10812,5.14847,2.14256,-29.96626,-7.851061,-37.81732
64740,-7.58445,-3.65975,-5.08661,-8.61201,2.55447,4.60215,1.13166,2.28695,2.51126,1.73496,-31.51798,-13.35286,-44.87083
64770,-5.80221,-1.81167,-5.48022,-9.94951,3.16975,9.18356,2.23306,6.26142,6.93207,3.7871,-35.98772,-20.8295,-56.81722
64800,-7.10994,-4.04294,-4.48121,-5.79438,1.8407,1.55409,3.6175,6.44466,4.76077,6.74799,-34.29368,-21.64535,-55.93903
64830,-7.22503,-3.88348,-5.03755,-7.46141,2.84719,1.12699,1.4694,9.75338,9.9109,3.87477,-34.09165,-16.65437,-50.74601
64860,-8.39627,-4.41602,-5.27354,-7.91059,1.91375,1.96232,1.66194,9.72543,2.34198,3.73028,-32.88499,-18.76761,-51.65261
64890,-7.17058,-3.95669,-4.14989,-7.2701,4.91928,5.18147,1.14437,7.87357,2.08623,2.96377,-33.88668,-16.35323,-50.23991
64920,-6.61591,-3.21766,-5.19342,-9.08757,1.94086,1.13358,1.84857,9.73831,4.26679,7.21407,-33.75253,-17.76183,-51.51436
64950,-7.34199,-3.95773,-4.58412,-7.46105,4.14925,1.25283,1.32567,9.4453,3.44856,1.32159,-32.31356,-19.0105,-51.32406
64980,-8.67663,-4.00922,-4.50383,-8.13698,1.4668,5.04588,1.43476,9.94978,6.71886,2.66608,-34.18267,-19.72201,-53.90468
65010,-5.52054,-1.39547,-5.85865,-9.74204,1.49609,1.66364,1.14471,8.16214,9.96443,6.1242,-33.98007,-18.93123,-52.9113
65040,-6.57991,-1.63879,-5.21609,-8.90777,1.8634,1.66723,2.1799,2.78266,2.79682,3.43517,-31.89576,-19.85046,-51.74622
65070,-7.05021,-4.86689,-5.1238,-8.39343,1.8637,6.02761,1.17223,2.05304,1.74604,4.8725,-32.04016,-16.09246,-48.13262
65100,-10.0029,-4.98751,-3.70437,-8.36599,1.71796,3.76321,1.18491,3.51841,1.56331,1.63168,-30.89322,-16.60897,-47.50219
65130,-9.67106,-5.8944,-3.52694,-7.87842,2.29279,6.44929,1.88209,2.7035,4.82295,1.8271,-33.14208,-19.78403,-52.92611
65160,-7.04906,-3.54048,-5.18359,-6.46782,2.18287,8.12714,1.72917,2.33746,1.68939,4.25448,-32.86563,-18.37336,-51.23899
65190,-7.66057,-4.67409,-3.28541,-5.30421,2.10799,6.78069,2.52769,1.38063,5.54411,2.33709,-33.1174,-16.34202,-49.45942
65220,-7.52441,-3.66599,-6.54475,-8.77002,4.28235,2.06012,1.34805,1.12287,2.02477,2.34612,-30.77063,-12.21627,-42.9869
65250,-4.92604,-1.24236,-5.14819,-8.94513,7.29714,5.64132,1.22102,1.10916,1.954,2.3093,-32.25689,-11.40771,-43.6646
65280,-5.04172,-1.60094,-4.63482,-8.52773,2.50356,1.6087,1.16849,1.10426,3.55626,3.19383,-30.79266,-10.05185,-40.8445
