"","Compound","Che.type","Cell.type","Addition.Type","Time","Compartment_new","Compartment","X..Recovery","Volume..uL.","Used.Volume..uL.","Input.Amount..pmol.","Input.Amount.umol","Estimated.amount..pmol.","Estimated.Concentration.uM","seach","Pred_conc","ratio","abs.dev"
"241","PFOS","PFAS","OAT1","AtoB",24,"Lumen","Lumen",5.329368615,75,75,375,0.000375,19.9851323,0.266468431,"AtoB_24_Lumen",0.3637105,0.135110074180296,0.135110074180296
"242","PFOS","PFAS","OAT1","AtoB",24,"Lumen","Lumen",2.175578833,75,75,375,0.000375,8.158420625,0.108778942,"AtoB_24_Lumen",0.3637105,0.52421100844509,0.52421100844509
"243","PFOS","PFAS","OAT1","AtoB",24,"Lumen","Lumen",7.212992526,75,75,375,0.000375,27.04872197,0.360649626,"AtoB_24_Lumen",0.3637105,0.0036703527774248,0.0036703527774248
"244","PFOS","PFAS","OAT1","AtoB",24,"Lumen","Lumen",3.469734392,75,75,375,0.000375,13.01150397,0.17348672,"AtoB_24_Lumen",0.3637105,0.321489602753712,0.321489602753712
"245","PFOS","PFAS","OAT1","AtoB",24,"Blood","Blood",59.28037298,235,235,375,0.000375,222.3013987,0.945963399,"AtoB_24_Blood",0.668893,-0.150517682041766,0.150517682041766
"246","PFOS","PFAS","OAT1","AtoB",24,"Blood","Blood",48.86856653,235,235,375,0.000375,183.2571245,0.779817551,"AtoB_24_Blood",0.668893,-0.0666363543688341,0.0666363543688341
"247","PFOS","PFAS","OAT1","AtoB",24,"Blood","Blood",19.63566567,235,235,375,0.000375,73.63374625,0.31333509,"AtoB_24_Blood",0.668893,0.329347617367694,0.329347617367694
"248","PFOS","PFAS","OAT1","AtoB",24,"Blood","Blood",29.63110644,235,235,375,0.000375,111.1166492,0.472836805,"AtoB_24_Blood",0.668893,0.150645376957308,0.150645376957308
"249","PFOS","PFAS","OAT1","AtoB",24,"Cell","Cell",49.1535916,30,0.025307623,375,0.000375,184.3259685,7283.416815,"AtoB_24_Cell",7394.77,0.00658950620661404,0.00658950620661404
"250","PFOS","PFAS","OAT1","AtoB",24,"Cell","Cell",35.19252144,30,0.025307623,375,0.000375,131.9719554,5214.711562,"AtoB_24_Cell",7394.77,0.151694379079762,0.151694379079762
"251","PFOS","PFAS","OAT1","AtoB",24,"Cell","Cell",58.89752961,30,0.025307623,375,0.000375,220.865736,8727.241358,"AtoB_24_Cell",7394.77,-0.0719523161980831,0.0719523161980831
"252","PFOS","PFAS","OAT1","AtoB",24,"Cell","Cell",81.15297136,30,0.025307623,375,0.000375,304.3236426,12024.97919,"AtoB_24_Cell",7394.77,-0.211159662817804,0.211159662817804
"253","PFOS","PFAS","OAT1","BtoA",24,"Blood","Blood",30.15057713,235,235,1175,0.001175,354.2692813,1.507528857,"BtoA_24_Blood",2.10621,0.14523603628515,0.14523603628515
"254","PFOS","PFAS","OAT1","BtoA",24,"Blood","Blood",43.93343316,235,235,1175,0.001175,516.2178396,2.196671658,"BtoA_24_Blood",2.10621,-0.0182634762823973,0.0182634762823973
"255","PFOS","PFAS","OAT1","BtoA",24,"Blood","Blood",9.240465084,235,235,1175,0.001175,108.5754647,0.462023254,"BtoA_24_Blood",2.10621,0.658837835913127,0.658837835913127
"256","PFOS","PFAS","OAT1","BtoA",24,"Blood","Blood",21.43143141,235,235,1175,0.001175,251.8193191,1.071571571,"BtoA_24_Blood",2.10621,0.293480487235239,0.293480487235239
"257","PFOS","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.274901304,75,75,1175,0.001175,50.23009033,0.669734538,"BtoA_24_Lumen",1.117085,0.222183524285871,0.222183524285871
"258","PFOS","PFAS","OAT1","BtoA",24,"Lumen","Lumen",5.87620885,75,75,1175,0.001175,69.04545399,0.920606053,"BtoA_24_Lumen",1.117085,0.084012394169001,0.084012394169001
"259","PFOS","PFAS","OAT1","BtoA",24,"Lumen","Lumen",2.611582146,75,75,1175,0.001175,30.68609022,0.40914787,"BtoA_24_Lumen",1.117085,0.436205925623531,0.436205925623531
"260","PFOS","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.977277095,75,75,1175,0.001175,58.48300586,0.779773412,"BtoA_24_Lumen",1.117085,0.156117797301007,0.156117797301007
"261","PFOS","PFAS","OAT1","BtoA",24,"Cell","Cell",53.50735197,30,0.025307623,1175,0.001175,628.7113857,24842.76695,"BtoA_24_Cell",23156.2,-0.0305326733538272,0.0305326733538272
"262","PFOS","PFAS","OAT1","BtoA",24,"Cell","Cell",62.25752758,30,0.025307623,1175,0.001175,731.525949,28905.35957,"BtoA_24_Cell",23156.2,-0.0963110842671419,0.0963110842671419
"263","PFOS","PFAS","OAT1","BtoA",24,"Cell","Cell",78.56501823,30,0.025307623,1175,0.001175,923.1389642,36476.71519,"BtoA_24_Cell",23156.2,-0.197348430314689,0.197348430314689
"264","PFOS","PFAS","OAT1","BtoA",24,"Cell","Cell",83.17422603,30,0.025307623,1175,0.001175,977.2971559,38616.71036,"BtoA_24_Cell",23156.2,-0.222107982883694,0.222107982883694
"653","PFOS","PFAS","OAT1","AtoB",4,"Lumen","Lumen",44.05668925,75,75,375,0.000375,165.2125847,2.202834463,"AtoB_4_Lumen",0.52827,-0.620125914155264,0.620125914155264
"654","PFOS","PFAS","OAT1","AtoB",4,"Lumen","Lumen",28.22117956,75,75,375,0.000375,105.8294233,1.411058978,"AtoB_4_Lumen",0.52827,-0.426689218154043,0.426689218154043
"655","PFOS","PFAS","OAT1","AtoB",4,"Lumen","Lumen",63.68266773,75,75,375,0.000375,238.810004,3.184133387,"AtoB_4_Lumen",0.52827,-0.780135304364471,0.780135304364471
"656","PFOS","PFAS","OAT1","AtoB",4,"Lumen","Lumen",55.21124125,75,75,375,0.000375,207.0421547,2.760562063,"AtoB_4_Lumen",0.52827,-0.718141567225083,0.718141567225083
"657","PFOS","PFAS","OAT1","AtoB",4,"Blood","Blood",93.18160165,235,235,375,0.000375,349.4310062,1.486940452,"AtoB_4_Blood",0.6010315,-0.3933963426053,0.3933963426053
"658","PFOS","PFAS","OAT1","AtoB",4,"Blood","Blood",34.54052954,235,235,375,0.000375,129.5269858,0.551178663,"AtoB_4_Blood",0.6010315,0.0376048369320422,0.0376048369320422
"659","PFOS","PFAS","OAT1","AtoB",4,"Blood","Blood",55.39146419,235,235,375,0.000375,207.7179907,0.883906344,"AtoB_4_Blood",0.6010315,-0.167509017013052,0.167509017013052
"660","PFOS","PFAS","OAT1","AtoB",4,"Blood","Blood",25.71462682,235,235,375,0.000375,96.42985057,0.41033979,"AtoB_4_Blood",0.6010315,0.165753602071586,0.165753602071586
"661","PFOS","PFAS","OAT1","BtoA",4,"Blood","Blood",98.10822676,235,235,1175,0.001175,1152.771664,4.905411338,"BtoA_4_Blood",2.198605,-0.348528219246557,0.348528219246557
"662","PFOS","PFAS","OAT1","BtoA",4,"Blood","Blood",69.044873,235,235,1175,0.001175,811.2772578,3.45224365,"BtoA_4_Blood",2.198605,-0.195954228158537,0.195954228158537
"663","PFOS","PFAS","OAT1","BtoA",4,"Blood","Blood",79.05136719,235,235,1175,0.001175,928.8535645,3.952568359,"BtoA_4_Blood",2.198605,-0.254732178424903,0.254732178424903
"664","PFOS","PFAS","OAT1","BtoA",4,"Blood","Blood",103.6338525,235,235,1175,0.001175,1217.697766,5.181692623,"BtoA_4_Blood",2.198605,-0.372324435855796,0.372324435855796
"665","PFOS","PFAS","OAT1","BtoA",4,"Lumen","Lumen",9.473330889,75,75,1175,0.001175,111.3116379,1.484155173,"BtoA_4_Lumen",0.9895255,-0.176052319720433,0.176052319720433
"666","PFOS","PFAS","OAT1","BtoA",4,"Lumen","Lumen",12.30638856,75,75,1175,0.001175,144.6000656,1.928000874,"BtoA_4_Lumen",0.9895255,-0.289680236017164,0.289680236017164
"667","PFOS","PFAS","OAT1","BtoA",4,"Lumen","Lumen",7.531256037,75,75,1175,0.001175,88.49225843,1.179896779,"BtoA_4_Lumen",0.9895255,-0.0764170251268393,0.0764170251268393
"668","PFOS","PFAS","OAT1","BtoA",4,"Lumen","Lumen",9.783524318,75,75,1175,0.001175,114.9564107,1.532752143,"BtoA_4_Lumen",0.9895255,-0.190044941579832,0.190044941579832
"97","PFPeA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",86.89916229,75,75,375,0.000375,325.8718586,4.344958115,"AtoB_24_Lumen",4.186025,-0.0161837765187656,0.0161837765187656
"98","PFPeA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",81.27746393,75,75,375,0.000375,304.7904897,4.063873197,"AtoB_24_Lumen",4.186025,0.0128616693128304,0.0128616693128304
"99","PFPeA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",69.30659392,75,75,375,0.000375,259.8997272,3.465329696,"AtoB_24_Lumen",4.186025,0.0820572574682846,0.0820572574682846
"100","PFPeA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",72.42466286,75,75,375,0.000375,271.5924857,3.621233143,"AtoB_24_Lumen",4.186025,0.0629453311703422,0.0629453311703422
"101","PFPeA","PFAS","OAT1","AtoB",24,"Blood","Blood",23.25523596,235,235,375,0.000375,87.20713487,0.371094191,"AtoB_24_Blood",0.258002,-0.157861083509039,0.157861083509039
"102","PFPeA","PFAS","OAT1","AtoB",24,"Blood","Blood",19.8923551,235,235,375,0.000375,74.59633162,0.317431198,"AtoB_24_Blood",0.258002,-0.0900265355832655,0.0900265355832655
"103","PFPeA","PFAS","OAT1","AtoB",24,"Blood","Blood",21.21768258,235,235,375,0.000375,79.56630968,0.338580041,"AtoB_24_Blood",0.258002,-0.118038280670057,0.118038280670057
"104","PFPeA","PFAS","OAT1","AtoB",24,"Blood","Blood",25.56580227,235,235,375,0.000375,95.8717585,0.40796493,"AtoB_24_Blood",0.258002,-0.198999758745949,0.198999758745949
"105","PFPeA","PFAS","OAT1","AtoB",24,"Cell","Cell",0.064584508,30,0.025307623,375,0.000375,0.242191905,9.569919033,"AtoB_24_Cell",5.55943,-0.235877997107905,0.235877997107905
"106","PFPeA","PFAS","OAT1","AtoB",24,"Cell","Cell",0.03316652,30,0.025307623,375,0.000375,0.12437445,4.914505365,"AtoB_24_Cell",5.55943,0.0535504527955375,0.0535504527955375
"107","PFPeA","PFAS","OAT1","AtoB",24,"Cell","Cell",0.039682212,30,0.025307623,375,0.000375,0.148808294,5.879979042,"AtoB_24_Cell",5.55943,-0.0243455118195116,0.0243455118195116
"108","PFPeA","PFAS","OAT1","AtoB",24,"Cell","Cell",0.023607844,30,0.025307623,375,0.000375,0.088529413,3.498132263,"AtoB_24_Cell",5.55943,0.201194040348233,0.201194040348233
"109","PFPeA","PFAS","OAT1","BtoA",24,"Blood","Blood",119.0298339,235,235,1175,0.001175,1398.600548,5.951491694,"BtoA_24_Blood",4.791605,-0.0941448224009499,0.0941448224009499
"110","PFPeA","PFAS","OAT1","BtoA",24,"Blood","Blood",81.74882542,235,235,1175,0.001175,960.5486987,4.087441271,"BtoA_24_Blood",4.791605,0.0690294837232332,0.0690294837232332
"111","PFPeA","PFAS","OAT1","BtoA",24,"Blood","Blood",93.744249,235,235,1175,0.001175,1101.494926,4.68721245,"BtoA_24_Blood",4.791605,0.00956637086698163,0.00956637086698163
"112","PFPeA","PFAS","OAT1","BtoA",24,"Blood","Blood",87.07890826,235,235,1175,0.001175,1023.177172,4.353945413,"BtoA_24_Blood",4.791605,0.0415980295938287,0.0415980295938287
"113","PFPeA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",5.075133534,75,75,1175,0.001175,59.63281902,0.795104254,"BtoA_24_Lumen",0.636129,-0.0968788822965634,0.0968788822965634
"114","PFPeA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.898499382,75,75,1175,0.001175,57.55736774,0.76743157,"BtoA_24_Lumen",0.636129,-0.0814944661488013,0.0814944661488013
"115","PFPeA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.05775881,75,75,1175,0.001175,47.67866602,0.635715547,"BtoA_24_Lumen",0.636129,0.000282362122281434,0.000282362122281434
"116","PFPeA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.154269334,75,75,1175,0.001175,48.81266468,0.650835529,"BtoA_24_Lumen",0.636129,-0.0099260582254276,0.0099260582254276
"117","PFPeA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.076139846,30,0.025307623,1175,0.001175,0.894643186,35.3507391,"BtoA_24_Cell",27.0955,-0.115501328727615,0.115501328727615
"118","PFPeA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.0493377,30,0.025307623,1175,0.001175,0.579717977,22.90685191,"BtoA_24_Cell",27.0955,0.0729317613922403,0.0729317613922403
"119","PFPeA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.046650741,30,0.025307623,1175,0.001175,0.54814621,21.65933185,"BtoA_24_Cell",27.0955,0.0972521142454486,0.0972521142454486
"120","PFPeA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.040394091,30,0.025307623,1175,0.001175,0.474630573,18.75445072,"BtoA_24_Cell",27.0955,0.15979282050205,0.15979282050205
"557","PFPeA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",87.41755682,75,75,375,0.000375,327.8158381,4.370877841,"AtoB_4_Lumen",4.84766,0.0449634833162373,0.0449634833162373
"558","PFPeA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",177.2233511,75,75,375,0.000375,664.5875667,8.861167555,"AtoB_4_Lumen",4.84766,-0.261958796525058,0.261958796525058
"559","PFPeA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",78.79699664,75,75,375,0.000375,295.4887374,3.939849832,"AtoB_4_Lumen",4.84766,0.090052483205697,0.090052483205697
"560","PFPeA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",48.86289019,75,75,375,0.000375,183.2358382,2.443144509,"AtoB_4_Lumen",4.84766,0.297582996424899,0.297582996424899
"561","PFPeA","PFAS","OAT1","AtoB",4,"Blood","Blood",1.855099955,235,235,375,0.000375,6.956624831,0.029602659,"AtoB_4_Blood",0.04697585,0.200543924693831,0.200543924693831
"562","PFPeA","PFAS","OAT1","AtoB",4,"Blood","Blood",1.668740246,235,235,375,0.000375,6.257775923,0.026628834,"AtoB_4_Blood",0.04697585,0.24652249679354,0.24652249679354
"563","PFPeA","PFAS","OAT1","AtoB",4,"Blood","Blood",2.048301106,235,235,375,0.000375,7.681129148,0.032685656,"AtoB_4_Blood",0.04697585,0.157517441478565,0.157517441478565
"564","PFPeA","PFAS","OAT1","AtoB",4,"Blood","Blood",2.127063932,235,235,375,0.000375,7.976489746,0.03394251,"AtoB_4_Blood",0.04697585,0.141130692519319,0.141130692519319
"565","PFPeA","PFAS","OAT1","BtoA",4,"Blood","Blood",105.7454267,235,235,1175,0.001175,1242.508763,5.287271333,"BtoA_4_Blood",4.95845,-0.0278856599133347,0.0278856599133347
"566","PFPeA","PFAS","OAT1","BtoA",4,"Blood","Blood",58.38610976,235,235,1175,0.001175,686.0367897,2.919305488,"BtoA_4_Blood",4.95845,0.230066394547374,0.230066394547374
"567","PFPeA","PFAS","OAT1","BtoA",4,"Blood","Blood",110.8870574,235,235,1175,0.001175,1302.922924,5.54435287,"BtoA_4_Blood",4.95845,-0.0485049248747754,0.0485049248747754
"568","PFPeA","PFAS","OAT1","BtoA",4,"Blood","Blood",122.3669565,235,235,1175,0.001175,1437.811739,6.118347826,"BtoA_4_Blood",4.95845,-0.091288224590168,0.091288224590168
"569","PFPeA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.966415708,75,75,1175,0.001175,11.35538457,0.151405128,"BtoA_4_Lumen",0.1158435,-0.116268914237556,0.116268914237556
"570","PFPeA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.589081604,75,75,1175,0.001175,6.921708843,0.092289451,"BtoA_4_Lumen",0.1158435,0.0987196079490641,0.0987196079490641
"571","PFPeA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.737166768,75,75,1175,0.001175,8.661709527,0.11548946,"BtoA_4_Lumen",0.1158435,0.0013293197685142,0.0013293197685142
"572","PFPeA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.321785564,75,75,1175,0.001175,3.780980382,0.050413072,"BtoA_4_Lumen",0.1158435,0.361328507803442,0.361328507803442
"121","PFUnDA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",0.294582114,75,75,375,0.000375,1.104682929,0.014729106,"AtoB_24_Lumen",0.0459088,0.493719553346327,0.493719553346327
"122","PFUnDA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",0.919310041,75,75,375,0.000375,3.447412653,0.045965502,"AtoB_24_Lumen",0.0459088,-0.000536066523573973,0.000536066523573973
"123","PFUnDA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",0.20691244,75,75,375,0.000375,0.775921651,0.010345622,"AtoB_24_Lumen",0.0459088,0.647139334525562,0.647139334525562
"124","PFUnDA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",0.27529614,75,75,375,0.000375,1.032360524,0.013764807,"AtoB_24_Lumen",0.0459088,0.523125814572454,0.523125814572454
"125","PFUnDA","PFAS","OAT1","AtoB",24,"Blood","Blood",3.678447225,235,235,375,0.000375,13.79417709,0.058698626,"AtoB_24_Blood",0.10462,0.250986780161043,0.250986780161043
"126","PFUnDA","PFAS","OAT1","AtoB",24,"Blood","Blood",0.775818543,235,235,375,0.000375,2.909319535,0.012380083,"AtoB_24_Blood",0.10462,0.926891159349712,0.926891159349712
"127","PFUnDA","PFAS","OAT1","AtoB",24,"Blood","Blood",1.564213156,235,235,375,0.000375,5.865799335,0.024960848,"AtoB_24_Blood",0.10462,0.62235538005504,0.62235538005504
"128","PFUnDA","PFAS","OAT1","AtoB",24,"Blood","Blood",1.990194144,235,235,375,0.000375,7.463228039,0.031758417,"AtoB_24_Blood",0.10462,0.517755868828629,0.517755868828629
"129","PFUnDA","PFAS","OAT1","AtoB",24,"Cell","Cell",49.04863116,30,0.025307623,375,0.000375,183.9323668,7267.864123,"AtoB_24_Cell",13588.95,0.271779101354079,0.271779101354079
"130","PFUnDA","PFAS","OAT1","AtoB",24,"Cell","Cell",58.77646244,30,0.025307623,375,0.000375,220.4117342,8709.302025,"AtoB_24_Cell",13588.95,0.193202549207636,0.193202549207636
"131","PFUnDA","PFAS","OAT1","AtoB",24,"Cell","Cell",209.399164,30,0.025307623,375,0.000375,785.2468651,31028.07633,"AtoB_24_Cell",13588.95,-0.358568950476069,0.358568950476069
"132","PFUnDA","PFAS","OAT1","AtoB",24,"Cell","Cell",73.07096858,30,0.025307623,375,0.000375,274.0161322,10827.41472,"AtoB_24_Cell",13588.95,0.0986611288944853,0.0986611288944853
"133","PFUnDA","PFAS","OAT1","BtoA",24,"Blood","Blood",0.114452866,235,235,1175,0.001175,1.344821175,0.005722643,"BtoA_24_Blood",0.3318745,1.76337723029099,1.76337723029099
"134","PFUnDA","PFAS","OAT1","BtoA",24,"Blood","Blood",0.225191642,235,235,1175,0.001175,2.646001798,0.011259582,"BtoA_24_Blood",0.3318745,1.46945161602665,1.46945161602665
"135","PFUnDA","PFAS","OAT1","BtoA",24,"Blood","Blood",0.295295785,235,235,1175,0.001175,3.469725477,0.014764789,"BtoA_24_Blood",0.3318745,1.35174663917186,1.35174663917186
"136","PFUnDA","PFAS","OAT1","BtoA",24,"Blood","Blood",0.387079372,235,235,1175,0.001175,4.548182622,0.019353969,"BtoA_24_Blood",0.3318745,1.23420384303239,1.23420384303239
"137","PFUnDA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",0.054881195,75,75,1175,0.001175,0.644854046,0.008598054,"BtoA_24_Lumen",0.134872,1.19552162927856,1.19552162927856
"138","PFUnDA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",0.126104979,75,75,1175,0.001175,1.481733504,0.019756447,"BtoA_24_Lumen",0.134872,0.834212953909015,0.834212953909015
"139","PFUnDA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",0.05079705,75,75,1175,0.001175,0.596865343,0.007958205,"BtoA_24_Lumen",0.134872,1.22910667545375,1.22910667545375
"140","PFUnDA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",0.121665806,75,75,1175,0.001175,1.429573224,0.019060976,"BtoA_24_Lumen",0.134872,0.849776663123688,0.849776663123688
"141","PFUnDA","PFAS","OAT1","BtoA",24,"Cell","Cell",97.08003531,30,0.025307623,1175,0.001175,1140.690415,45072.99658,"BtoA_24_Cell",42575.25,-0.0247592253531873,0.0247592253531873
"142","PFUnDA","PFAS","OAT1","BtoA",24,"Cell","Cell",94.5514401,30,0.025307623,1175,0.001175,1110.979421,43899.00274,"BtoA_24_Cell",42575.25,-0.0132974476233005,0.0132974476233005
"143","PFUnDA","PFAS","OAT1","BtoA",24,"Cell","Cell",101.7170695,30,0.025307623,1175,0.001175,1195.175567,47225.9112,"BtoA_24_Cell",42575.25,-0.0450231393661633,0.0450231393661633
"144","PFUnDA","PFAS","OAT1","BtoA",24,"Cell","Cell",105.2759864,30,0.025307623,1175,0.001175,1236.99284,48878.26997,"BtoA_24_Cell",42575.25,-0.0599586189984858,0.0599586189984858
"573","PFUnDA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",16.59234536,75,75,375,0.000375,62.22129512,0.829617268,"AtoB_4_Lumen",0.43643,-0.278963186913777,0.278963186913777
"574","PFUnDA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",46.40611115,75,75,375,0.000375,174.0229168,2.320305558,"AtoB_4_Lumen",0.43643,-0.725630584180644,0.725630584180644
"575","PFUnDA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",24.07205391,75,75,375,0.000375,90.27020218,1.203602696,"AtoB_4_Lumen",0.43643,-0.440568555715645,0.440568555715645
"576","PFUnDA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",9.844607106,75,75,375,0.000375,36.91727665,0.492230355,"AtoB_4_Lumen",0.43643,-0.0522537962390487,0.0522537962390487
"577","PFUnDA","PFAS","OAT1","AtoB",4,"Blood","Blood",104.1688037,235,235,375,0.000375,390.633014,1.662268145,"AtoB_4_Blood",0.08468425,-1.29289843674152,1.29289843674152
"578","PFUnDA","PFAS","OAT1","AtoB",4,"Blood","Blood",70.94284166,235,235,375,0.000375,266.0356562,1.132066622,"AtoB_4_Blood",0.08468425,-1.1260693402053,1.1260693402053
"579","PFUnDA","PFAS","OAT1","AtoB",4,"Blood","Blood",52.13503239,235,235,375,0.000375,195.5063715,0.831942006,"AtoB_4_Blood",0.08468425,-0.992290407448091,0.992290407448091
"580","PFUnDA","PFAS","OAT1","AtoB",4,"Blood","Blood",75.83820467,235,235,375,0.000375,284.3932675,1.210184117,"AtoB_4_Blood",0.08468425,-1.15504880317495,1.15504880317495
"581","PFUnDA","PFAS","OAT1","BtoA",4,"Blood","Blood",100.9566749,235,235,1175,0.001175,1186.24093,5.047833743,"BtoA_4_Blood",0.457151,-1.0430453683082,1.0430453683082
"582","PFUnDA","PFAS","OAT1","BtoA",4,"Blood","Blood",178.6023995,235,235,1175,0.001175,2098.578195,8.930119977,"BtoA_4_Blood",0.457151,-1.29079761960765,1.29079761960765
"583","PFUnDA","PFAS","OAT1","BtoA",4,"Blood","Blood",32.34258194,235,235,1175,0.001175,380.0253377,1.617129097,"BtoA_4_Blood",0.457151,-0.548685017337078,0.548685017337078
"584","PFUnDA","PFAS","OAT1","BtoA",4,"Blood","Blood",41.22464787,235,235,1175,0.001175,484.3896125,2.061232394,"BtoA_4_Blood",0.457151,-0.654067285038364,0.654067285038364
"585","PFUnDA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",17.86161166,75,75,1175,0.001175,209.873937,2.798319161,"BtoA_4_Lumen",0.1082195,-1.41259172318069,1.41259172318069
"586","PFUnDA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",6.459771614,75,75,1175,0.001175,75.90231647,1.012030886,"BtoA_4_Lumen",0.1082195,-0.970888243809402,0.970888243809402
"587","PFUnDA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",12.80554838,75,75,1175,0.001175,150.4651935,2.006202579,"BtoA_4_Lumen",0.1082195,-1.26806926131054,1.26806926131054
"588","PFUnDA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",9.746764123,75,75,1175,0.001175,114.5244784,1.526993046,"BtoA_4_Lumen",0.1082195,-1.14953153620619,1.14953153620619
"325","Rifampin","Small Molecules","OAT1","AtoB",24,"Lumen","Lumen",61.64132137,75,75,750,0.00075,462.3099103,6.164132137,"AtoB_24_Lumen",6.95807,0.0526168536790315,0.0526168536790315
"326","Rifampin","Small Molecules","OAT1","AtoB",24,"Lumen","Lumen",78.29262224,75,75,750,0.00075,587.1946668,7.829262224,"AtoB_24_Lumen",6.95807,-0.0512320455019417,0.0512320455019417
"327","Rifampin","Small Molecules","OAT1","AtoB",24,"Lumen","Lumen",78.53239089,75,75,750,0.00075,588.9929316,7.853239089,"AtoB_24_Lumen",6.95807,-0.0525600260413399,0.0525600260413399
"328","Rifampin","Small Molecules","OAT1","AtoB",24,"Lumen","Lumen",77.57520466,75,75,750,0.00075,581.814035,7.757520466,"AtoB_24_Lumen",6.95807,-0.0472341364701771,0.0472341364701771
"329","Rifampin","Small Molecules","OAT1","AtoB",24,"Blood","Blood",18.08954449,235,235,750,0.00075,135.6715837,0.577325888,"AtoB_24_Blood",0.927443,0.205866195439462,0.205866195439462
"330","Rifampin","Small Molecules","OAT1","AtoB",24,"Blood","Blood",18.03383965,235,235,750,0.00075,135.2537974,0.575548074,"AtoB_24_Blood",0.927443,0.207205622727283,0.207205622727283
"331","Rifampin","Small Molecules","OAT1","AtoB",24,"Blood","Blood",31.92248391,235,235,750,0.00075,239.4186293,1.018802678,"AtoB_24_Blood",0.927443,-0.0408028501977368,0.0408028501977368
"332","Rifampin","Small Molecules","OAT1","AtoB",24,"Blood","Blood",32.10854885,235,235,750,0.00075,240.8141164,1.024740921,"AtoB_24_Blood",0.927443,-0.0433268515718904,0.0433268515718904
"333","Rifampin","Small Molecules","OAT1","AtoB",24,"Cell","Cell",0.171781958,30,0.025307623,750,0.00075,1.288364687,50.90816611,"AtoB_24_Cell",285.834,0.749326434411102,0.749326434411102
"334","Rifampin","Small Molecules","OAT1","AtoB",24,"Cell","Cell",1.265993636,30,0.025307623,750,0.00075,9.494952268,375.181509,"AtoB_24_Cell",285.834,-0.118127538897648,0.118127538897648
"335","Rifampin","Small Molecules","OAT1","AtoB",24,"Cell","Cell",1.20363469,30,0.025307623,750,0.00075,9.027260176,356.7012239,"AtoB_24_Cell",285.834,-0.0961907125503167,0.0961907125503167
"336","Rifampin","Small Molecules","OAT1","AtoB",24,"Cell","Cell",1.162633659,30,0.025307623,750,0.00075,8.719752441,344.5504292,"AtoB_24_Cell",285.834,-0.081138908317825,0.081138908317825
"337","Rifampin","Small Molecules","OAT1","BtoA",24,"Blood","Blood",67.49652776,235,235,2350,0.00235,1586.168402,6.749652776,"BtoA_24_Blood",8.136655,0.0811644700979963,0.0811644700979963
"338","Rifampin","Small Molecules","OAT1","BtoA",24,"Blood","Blood",76.53239784,235,235,2350,0.00235,1798.511349,7.653239784,"BtoA_24_Blood",8.136655,0.0266005815463238,0.0266005815463238
"339","Rifampin","Small Molecules","OAT1","BtoA",24,"Blood","Blood",80.89700185,235,235,2350,0.00235,1901.079543,8.089700185,"BtoA_24_Blood",8.136655,0.00251347560689176,0.00251347560689176
"340","Rifampin","Small Molecules","OAT1","BtoA",24,"Blood","Blood",79.21784745,235,235,2350,0.00235,1861.619415,7.921784745,"BtoA_24_Blood",8.136655,0.0116228646437672,0.0116228646437672
"341","Rifampin","Small Molecules","OAT1","BtoA",24,"Lumen","Lumen",18.74546782,75,75,2350,0.00235,440.5184938,5.873579917,"BtoA_24_Lumen",5.48861,-0.0294405096744867,0.0294405096744867
