"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
65010,-9.44252,-3.95448,-4.68647,-10.8164,1.52495,3.4305,1.4465,1.35483,3.30238,2.05948,-30.94391,-14.30905,-45.25296
65040,-9.83654,-5.51693,-4.48945,-11.5679,1.41946,2.67276,1.51702,1.10038,1.46571,4.47105,-30.43533,-12.54183,-42.97716
65070,-9.98461,-5.27386,-3.90008,-10.0092,3.61748,8.31707,1.15029,1.12485,1.71378,2.10796,-31.6283,-11.4839,-43.1122
65100,-10.7141,-5.53061,-4.25821,-9.94999,1.64786,3.28169,1.4347,1.11952,3.06697,5.95897,-31.75642,-15.68229,-47.43871
65130,-10.9793,-5.57063,-3.51059,-9.69188,3.66041,3.3697,1.46967,1.1185,1.48035,6.57708,-31.99329,-15.33058,-47.32388
65160,-9.80106,-4.88988,-5.35058,-10.5744,5.72446,2.17379,1.5426,1.16329,2.87807,1.22865,-31.04173,-14.48206,-45.52378
65190,-10.0207,-4.98241,-5.64881,-10.3784,8.50739,2.05966,8.54012,1.14147,5.04027,1.25631,-33.6541,-16.82579,-50.47989
65220,-8.11322,-3.73447,-4.62301,-10.7116,8.19435,7.95654,1.58512,1.15382,1.14997,3.52392,-32.86417,-14.9483,-47.81247
65250,-7.49381,-4.02948,-3.75604,-8.8723,7.78057,4.32073,5.06659,1.21584,3.13481,4.46484,-34.62248,-20.29047,-54.91295
65280,-8.8063,-3.92796,-4.68711,-11.3559,1.6027,4.46388,1.38351,1.19843,3.48681,6.26093,-32.26293,-14.71299,-46.97592
65310,-7.75955,-3.40635,-4.76603,-10.2114,1.70278,1.4577,1.86618,1.13024,4.02812,2.92968,-30.79704,-14.76397,-45.561
