"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64440,-9.82505,-5.26438,-4.33556,-10.3248,1.12041,7.10404,7.73615,1.10783,1.58885,9.91296,-33.65676,-25.42288,-59.07964
64470,-8.19088,-4.01199,-6.86724,-9.03074,4.3235,6.48309,6.17628,1.10839,7.07416,1.53608,-34.26336,-27.43241,-61.69577
64500,-7.0426,-4.56926,-4.94454,-7.27432,4.20257,8.28883,2.97642,1.65966,8.45448,1.55914,-34.32846,-28.199,-62.52745
64530,-8.08911,-2.44499,-5.11147,-10.7103,1.41872,1.23496,3.54349,1.10808,1.74854,1.42159,-29.55215,-19.00776,-48.55991
64560,-6.54219,-1.27048,-5.21447,-10.0085,1.48587,1.36842,3.13697,1.43127,2.1714,2.02858,-30.4276,-24.73697,-55.16457
64590,-7.59033,-0.887751,-6.8874,-12.0612,2.58969,3.68008,1.7047,1.1175,1.94575,1.65756,-30.87455,-28.62022,-59.49477
64620,-6.62176,-0.722604,-5.21991,-11.7963,1.37015,7.51392,2.10257,1.21723,3.18162,4.76876,-32.80235,-23.83047,-56.63283
64650,-5.72848,-0.835259,-5.08463,-10.1031,1.18246,2.95573,1.31565,1.11331,1.10309,1.14655,-28.62923,-15.96517,-44.5944
64680,-5.33091,-0.85086,-4.70661,-9.53474,5.19549,3.32,1.14749,1.10949,1.38866,1.2586,-30.40559,-18.47191,-48.8775
64710,-5.0874,-0.0467352,-5.4935,-10.5944,4.85833,7.00476,2.36811,5.01146,2.8353,1.77608,-34.43249,-29.08063,-63.51312
64740,-4.03568,1.51257,-5.00082,-11.0361,1.63222,9.38031,2.31379,1.47503,8.09339,2.02354,-33.69454,-25.11037,-58.80491
64770,-4.36897,1.8166,-4.99224,-11.0651,1.33157,1.46973,1.12218,1.38198,2.89558,1.89213,-29.76753,-19.09983,-48.86736
64800,-3.00607,3.15353,-4.83107,-11.3485,2.49447,1.79115,1.33887,1.7932,8.21395,1.14015,-31.70564,-21.76584,-53.47147
64830,-0.547917,4.92938,-5.29957,-11.0937,2.41024,2.66686,1.12197,1.10244,7.90169,5.05058,-33.08275,-20.30022,-53.38297
64860,-1.23813,4.63298,-4.97426,-11.638,1.35503,2.06807,1.39894,1.10244,3.06467,3.0414,-30.98407,-19.99065,-50.97472
64890,-1.54586,3.99746,-5.53898,-10.9429,2.52974,9.71029,1.2887,1.14152,1.7857,1.11047,-31.46338,-19.19626,-50.65963
64920,-2.26387,3.11504,-4.98618,-11.3546,1.5895,1.63501,1.11945,1.35123,8.43246,6.71505,-32.52013,-21.61066,-54.13079
64950,-3.00711,1.84776,-4.8954,-8.97913,2.04426,2.92623,1.21072,3.04309,1.39176,6.01137,-32.16104,-24.96977,-57.1308
64980,-2.64881,1.99635,-5.21206,-9.60719,1.11742,5.9569,1.14949,1.29257,1.99308,2.79531,-30.98093,-18.05652,-49.03745
65010,-1.37629,3.68685,-5.23841,-10.3201,1.12186,1.86688,1.18194,1.1804,2.60111,1.14764,-29.32513,-14.6344,-43.95953
65040,-1.60898,3.5238,-4.97984,-10.2919,1.31003,1.91047,1.15723,1.22723,4.88098,1.18144,-30.15983,-17.61444,-47.77428
65070,-1.45235,2.43981,-4.80532,-9.26411,4.45913,2.69032,1.27878,1.26707,5.45612,2.00765,-32.40636,-24.32218,-56.72854
65100,-1.32167,3.98245,-5.39959,-10.3606,1.23488,2.01725,1.27908,1.17184,2.43739,1.58825,-29.85557,-17.967,-47.82257
65130,-2.39449,4.2279,-4.91463,-11.8681,1.62641,3.5498,1.32221,1.20948,2.42672,1.11021,-30.4322,-19.77327,-50.20547
65160,-2.5791,4.07082,-5.10692,-11.8768,1.20054,8.54198,1.18657,1.56045,2.6146,1.17523,-31.26304,-19.11704,-50.38008
65190,-2.18716,4.02813,-5.10329,-11.6133,1.55311,1.89053,1.22005,1.6156,2.0664,1.12503,-29.79628,-19.99087,-49.78716
65220,-2.0211,4.41715,-6.47814,-12.0665,8.36595,8.85072,2.49778,1.17683,6.57549,1.54451,-34.94186,-26.36126,-61.30312
65250,0.662151,5.07931,-5.65671,-9.45039,2.61592,3.84212,1.88823,1.13918,9.58676,1.34051,-32.98145,-24.03306,-57.01451
65280,0.782629,5.70701,-4.82293,-10.3198,1.45814,2.37058,1.28029,1.27242,1.39731,2.81395,-30.54707,-20.89735,-51.44443
65310,2.32478,7.03157,-5.40881,-10.2609,1.26519,2.8465,1.15492,1.12346,1.75679,1.54267,-30.2101,-15.82875,-46.03885
